Anno;Codice Regione;Descrizione Regione;Codice ASL territoriale;Denominazione ASL territoriale;Codice Azienda;Codice struttura;Denominazione struttura;Partita IVA;Indirizzo;CAP;Comune;Sigla provincia;Codice Comune;Telefono;Sito web;E-mail;Codice Tipo struttura;Descrizione tipo struttura;Giorno apertura;Mese apertura;Anno apertura;Subcodice struttura interna;Denominazione struttura interna;Partita IVA struttura interna;Indirizzo struttura interna;CAP struttura interna;Comune struttura interna;Sigla provincia struttura interna;Codice Comune struttura interna;Telefono struttura interna;Sito web struttura interna;E-mail struttura interna;Giorno apertura struttura interna;Mese apertura struttura interna;Anno apertura struttura interna
2023;010;PIEMONTE;211;CN2;211;010038;OSPEDALE MICHELE FERRERO E PIETRO FERRER;02419170044;STRADA TANARO 7/9 ;12060;VERDUNO;CN;004238;017 3316111 ;WWW.ASLCN2.IT;ASLCN2@LEGALMAIL.IT;1;Ospedale a gestione diretta;28;03;2020;;;;;;;;;;;;;;
2023;010;PIEMONTE;211;CN2;211;010631;CASA DI CURA SAN MICHELE ;00337570048;STRADA SAN MICHELE 2;12042;BRA;CN;004029;017 2423686 ;WW.CASADICURASANMICHELE.IT;SEGRETERIA.SANITARIA@CASADICURASANMICHELE.IT;5.1;Casa di cura privata accreditata;01;01;1988;;;;;;;;;;;;;;
2023;010;PIEMONTE;211;CN2;211;010632;CASA DI CURA CITTA' DI BRA ;01118370046;STRADA MONTENERO 1;12042;BRA;CN;004029;017 2472400 ;WW.CCBRA.IT;AMMINISTRAZIONE@CCBRA.IT;5.1;Casa di cura privata accreditata;01;01;1988;;;;;;;;;;;;;;
2023;010;PIEMONTE;211;CN2;211;010635;"CASA DI CURA ""LA RESIDENZA""";03837020043;VIA ROMA 1;12050;RODELLO;CN;004196;017 3617175 ;WWW.LARESIDENZA-RODELLO.IT;INFO@LARESIDENZA-RODELLO.IT;5.1;Casa di cura privata accreditata;01;01;1976;;;;;;;;;;;;;;
2023;010;PIEMONTE;212;AT;212;010008;OSPEDALI RIUNITI ASL AT;01120620057;CORSO DANTE 202;14100;ASTI ;AT;005005;014 13921 ;;;1;Ospedale a gestione diretta;01;01;2000;01;PRESIDIO OSP. CARDINAL G. MASSAIA;01120620057;CORSO DANTE 202;14100;ASTI ;AT;005005;014 1392111 ;;;01;01;2000
2023;010;PIEMONTE;212;AT;212;010008;OSPEDALI RIUNITI ASL AT;01120620057;CORSO DANTE 202;14100;ASTI ;AT;005005;014 13921 ;;;1;Ospedale a gestione diretta;01;01;2000;02;PRESIDIO OSPEDALIERO S. SPIRITO-VALLE BE;01120620057;PIAZZA GARIBALDI GIUSEPPE 14;14049;NIZZA MONFERRATO;AT;005080;014 17821 ;;;01;01;2000
2023;010;PIEMONTE;212;AT;212;010639;CASA DI CURA S. ANNA SPA ;00182020057;VIA URBANI 46 ;14100;ASTI ;AT;005005;014 1271214 ;;;5.1;Casa di cura privata accreditata;01;01;1988;;;;;;;;;;;;;;
2023;010;PIEMONTE;213;AL;213;010026;OSPEDALI RIUNITI ASL AL;02190140067;VIA VENEZIA 6 ;15121;ALESSANDRIA ;AL;006003;013 1306111 ;WWW.ASLAL.IT;ASLAL@PEC.ASLAL.IT;1;Ospedale a gestione diretta;01;01;2009;01;OSPEDALE SANTO SPIRITO CASALE;02190140067;VIALE GIOLITTI GIOVANNI 2;15033;CASALE MONFERRATO ;AL;006039;014 2434635 ;WWW.ASLAL.IT;DIREZIONESANITARIA.CASALE@ASLAL.IT;01;01;2009
2023;010;PIEMONTE;213;AL;213;010026;OSPEDALI RIUNITI ASL AL;02190140067;VIA VENEZIA 6 ;15121;ALESSANDRIA ;AL;006003;013 1306111 ;WWW.ASLAL.IT;ASLAL@PEC.ASLAL.IT;1;Ospedale a gestione diretta;01;01;2009;03;OSPEDALE SS. ANTONIO E MARGHERITA TORTON;02190140067;PIAZZA CAVALLOTTI FELICE 7 ;15057;TORTONA;AL;006174;013 1865111 ;;DIRSAN.TORTONA@ASLAL.IT;01;01;2009
2023;010;PIEMONTE;213;AL;213;010026;OSPEDALI RIUNITI ASL AL;02190140067;VIA VENEZIA 6 ;15121;ALESSANDRIA ;AL;006003;013 1306111 ;WWW.ASLAL.IT;ASLAL@PEC.ASLAL.IT;1;Ospedale a gestione diretta;01;01;2009;04;OSPEDALE SAN GIACOMO NOVI;02190140067;VIA RAGGIO EDILIO 12;15067;NOVI LIGURE ;AL;006114;014 3332111 ;;DIRSAN.NOVI@ASLAL.IT;01;01;2009
2023;010;PIEMONTE;213;AL;213;010026;OSPEDALI RIUNITI ASL AL;02190140067;VIA VENEZIA 6 ;15121;ALESSANDRIA ;AL;006003;013 1306111 ;WWW.ASLAL.IT;ASLAL@PEC.ASLAL.IT;1;Ospedale a gestione diretta;01;01;2009;05;OSPEDALE CIVILE ACQUI ;02190140067;VIA FATEBENEFRATELLI 1;15011;ACQUI TERME ;AL;006001;014 47771 ;;DIRSAN.ACQUI@ASLAL.IT;01;01;2009
2023;010;PIEMONTE;213;AL;213;010026;OSPEDALI RIUNITI ASL AL;02190140067;VIA VENEZIA 6 ;15121;ALESSANDRIA ;AL;006003;013 1306111 ;WWW.ASLAL.IT;ASLAL@PEC.ASLAL.IT;1;Ospedale a gestione diretta;01;01;2009;06;OSPEDALE CIVILE OVADA ;02190140067;VIA RUFFINI BERNARDO 22;15076;OVADA;AL;006121;014 38261 ;;DIRSAN.OVADA@ASLAL.IT;01;01;2009
2023;010;PIEMONTE;213;AL;213;010641;CASA DI CURA VILLA IGEA;00765430160;STRADA MOIRANO 2;15011;ACQUI TERME ;AL;006001;014 4311034 ;WWW.VILLAIGEA.COM;INFO@VILLAIGEA.COM;5.1;Casa di cura privata accreditata;01;08;1997;;;;;;;;;;;;;;
2023;010;PIEMONTE;213;AL;213;010642;CASA DI CURA SANT'ANNA;03112660042;VIALE CAVALLI D'OLIVOLA 22 ;15033;CASALE MONFERRATO ;AL;006039;014 2334611 ;;INFO@SANTANNACASALE.IT;5.1;Casa di cura privata accreditata;01;01;1984;;;;;;;;;;;;;;
2023;010;PIEMONTE;213;AL;213;010666;POLICLINICO DI MONZA;11514130159;VIA MOCCAGATTA VITTORIO 30 ;15121;ALESSANDRIA ;AL;006003;013 1314500 ;;INFO@NCCALESSANDRIA.IT;5.1;Casa di cura privata accreditata;01;01;2017;;;;;;;;;;;;;;
2023;010;PIEMONTE;213;AL;907;010907;AZ. SS.ANTONIO E BIAGIO E C.ARRIGO ;01640560064;VIA VENEZIA 16;15121;ALESSANDRIA ;AL;006003;013 12061 ;WWW.OSPEDALE.AL.IT;INFO@OSPEDALE.AL.IT;0;Azienda Ospedaliera;01;01;1984;01;OSP.CIVILE SS.ANTONIO E BIAGIO ;01640560064;VIA VENEZIA 16;15121;ALESSANDRIA ;AL;006003;013 12061 ;WWW.OSPEDALE.AL.IT;INFO@OSPEDALE.AL.IT;01;01;1984
2023;010;PIEMONTE;213;AL;907;010907;AZ. SS.ANTONIO E BIAGIO E C.ARRIGO ;01640560064;VIA VENEZIA 16;15121;ALESSANDRIA ;AL;006003;013 12061 ;WWW.OSPEDALE.AL.IT;INFO@OSPEDALE.AL.IT;0;Azienda Ospedaliera;01;01;1984;02;OSP. INFANTILE C.ARRIGO;01640560064;SPALTO MARENGO 46 ;15121;ALESSANDRIA ;AL;006003;013 12061 ;WWW.OSPEDALE.AL.IT;INFO@OSPEDALE.AL.IT;01;01;1984
2023;010;PIEMONTE;213;AL;907;010907;AZ. SS.ANTONIO E BIAGIO E C.ARRIGO ;01640560064;VIA VENEZIA 16;15121;ALESSANDRIA ;AL;006003;013 12061 ;WWW.OSPEDALE.AL.IT;INFO@OSPEDALE.AL.IT;0;Azienda Ospedaliera;01;01;1984;03;CENTRO RIABILITATIVO POLIFUNZIONALE T.BO;01640560064;PIAZZALE RAVAZZONI FERRUCCIO (LOC. VALMA;15122;ALESSANDRIA ;AL;006003;013 12061 ;WWW.OSPEDALE.AL.IT;INFO@OSPEDALE.AL.IT;15;12;2006
2023;010;PIEMONTE;301;ASL CITTA' DI TORINO;909;010909;AOU CITTA' DELLA SALUTE E DELLA SCIENZA ;10771180014;CORSO LAZZARI FRANCESCO DETTO IL BRAMANT;10126;TORINO ;TO;001272;011 6331633 ;WWW.CITTADELLASALUTE.TO.IT;DIREZIONEAZIENDALE@CITTADELLASALUTE.TO.IT;2.2;Azienda Ospedaliera integrata con l'Universit‡;01;07;2012;01;OSPEDALE SAN GIOVANNI BATTISTA MOLINETTE;10771180014;CORSO LAZZARI FRANCESCO DETTO IL BRAMANT;10126;TORINO ;TO;001272;011 6331633 ;WWW.CITTADELLASALUTE.TO.IT;DIREZIONEAZIENDALE@CITTADELLASALUTE.TO.IT;01;07;2012
2023;010;PIEMONTE;301;ASL CITTA' DI TORINO;909;010909;AOU CITTA' DELLA SALUTE E DELLA SCIENZA ;10771180014;CORSO LAZZARI FRANCESCO DETTO IL BRAMANT;10126;TORINO ;TO;001272;011 6331633 ;WWW.CITTADELLASALUTE.TO.IT;DIREZIONEAZIENDALE@CITTADELLASALUTE.TO.IT;2.2;Azienda Ospedaliera integrata con l'Universit‡;01;07;2012;04;OSPEDALE CENTRO TRAUMATOLOGICO ORTOPEDIC;10771180014;VIA ZURETTI GIANFRANCO 29;10126;TORINO ;TO;001272;011 6331633 ;WWW.CITTADELLASALUTE.TO.IT;DIRMEDCTO@CITTADELLASALUTE.TO.IT;01;07;2012
2023;010;PIEMONTE;301;ASL CITTA' DI TORINO;909;010909;AOU CITTA' DELLA SALUTE E DELLA SCIENZA ;10771180014;CORSO LAZZARI FRANCESCO DETTO IL BRAMANT;10126;TORINO ;TO;001272;011 6331633 ;WWW.CITTADELLASALUTE.TO.IT;DIREZIONEAZIENDALE@CITTADELLASALUTE.TO.IT;2.2;Azienda Ospedaliera integrata con l'Universit‡;01;07;2012;06;OSPEDALE OSTETRICO GINECOLOGICO SANT'ANN;10771180014;CORSO SPEZIA 60;10126;TORINO ;TO;001272;011 6331633 ;WWW.CITTADELLASALUTE.TO.IT;DIRMEDSANNA@CITTADELLASALUTE.TO.IT;01;07;2012
2023;010;PIEMONTE;301;ASL CITTA' DI TORINO;909;010909;AOU CITTA' DELLA SALUTE E DELLA SCIENZA ;10771180014;CORSO LAZZARI FRANCESCO DETTO IL BRAMANT;10126;TORINO ;TO;001272;011 6331633 ;WWW.CITTADELLASALUTE.TO.IT;DIREZIONEAZIENDALE@CITTADELLASALUTE.TO.IT;2.2;Azienda Ospedaliera integrata con l'Universit‡;01;07;2012;07;OSPEDALE INFANTILE REGINA MARGHERITA;10771180014;PIAZZA POLONIA 94 ;10126;TORINO ;TO;001272;011 6331633 ;WWW.CITTADELLASALUTE.TO.IT;DIRMEDOIRM@CITTADELLASALUTE.TO.IT;01;07;2012
2023;010;PIEMONTE;301;ASL CITTA' DI TORINO;301;010003;OSPEDALE MARIA VITTORIA;11632570013;VIA CIBRARIO LUIGI 72 ;10144;TORINO ;TO;001272;011 4393111 ;WWW.ASLCITTADITORINO.IT;DIREZIONESANITARIA.OMV@ASLCITTADITORINO.IT;1;Ospedale a gestione diretta;01;01;1988;;;;;;;;;;;;;;
2023;010;PIEMONTE;301;ASL CITTA' DI TORINO;301;010007;OSPEDALE MARTINI;11632570013;VIA TOFANE 71 ;10141;TORINO ;TO;001272;011 70951 ;WWW.ASLCITTADITORINO.IT;DOP.MARTINI@ASLCITTADITORINO.IT;1;Ospedale a gestione diretta;01;01;1988;;;;;;;;;;;;;;
2023;010;PIEMONTE;301;ASL CITTA' DI TORINO;301;010010;OSPEDALE OFTALMICO;11632570013;VIA JUVARRA FILIPPO 19;10122;TORINO ;TO;001272;011 5661566 ;WWW.ASLCITTADITORINO.IT;DMO.OFTALMICO@ASLCITTADITORINO.IT;1;Ospedale a gestione diretta;01;01;1984;;;;;;;;;;;;;;
2023;010;PIEMONTE;301;ASL CITTA' DI TORINO;301;010011;TORINO NORD EMERGENZA SAN GIOVANNI BOSCO;11632570013;PIAZZA DEL DONATORE DI SANGUE 3;10154;TORINO ;TO;001272;011 240111;WWW.ASLCITTADITORINO.IT;DIREZIONESANITARIA.OSGB@ASLCITTADITORINO.IT;1;Ospedale a gestione diretta;01;01;1988;;;;;;;;;;;;;;
2023;010;PIEMONTE;301;ASL CITTA' DI TORINO;301;010013;OSPEDALE AMEDEO DI SAVOIA;11632570013;CORSO SVIZZERA 164/A;10149;TORINO ;TO;001272;011 43933 ;WWW.ASLCITTADITORINO.IT;DIREZIONESANITARIA.OAS@ASLCITTADITORINO.IT;1;Ospedale a gestione diretta;01;01;1988;;;;;;;;;;;;;;
2023;010;PIEMONTE;301;ASL CITTA' DI TORINO;301;010601;CLINICA PINNA PINTOR SRL ;11514130159;VIA VESPUCCI AMERIGO 61;10100;TORINO ;TO;001272;011 5802100 ;WWW.PINNAPINTOR.IT;DIREZIONE.GENERALE@PINNAPINTOR.IT;5.2;Casa di cura privata non accreditata;01;01;1984;;;;;;;;;;;;;;
2023;010;PIEMONTE;301;ASL CITTA' DI TORINO;301;010603;CLINICA SANTA CATERINA DA SIENA S.R.L.;03444250405;VIA VILLA DELLA REGINA 19;10100;TORINO ;TO;001272;011 8199211 ;;INFO-CSC@GVMNET.IT;5.2;Casa di cura privata non accreditata;01;01;1988;;;;;;;;;;;;;;
2023;010;PIEMONTE;301;ASL CITTA' DI TORINO;301;010604;SEDES SAPIENTIAE SRL;09097100011;VIA BIDONE GIORGIO 31 ;10100;TORINO ;TO;001272;011 6507505 ;;INFO@CLINICASEDES.IT;5.2;Casa di cura privata non accreditata;01;08;1987;;;;;;;;;;;;;;
2023;010;PIEMONTE;301;ASL CITTA' DI TORINO;301;010610;CASA DI CURA FORNACA DISESSANT ;10982360967;CORSO VITTORIO EMANUELE II 91;10100;TORINO ;TO;001272;011 5574111 ;WWW.CLINICAFORNACA.IT;CLINICA.FORNACA@CLINICAFORNACA.IT;5.2;Casa di cura privata non accreditata;01;01;1984;;;;;;;;;;;;;;
2023;010;PIEMONTE;301;ASL CITTA' DI TORINO;301;010611;VILLA MARIA PIA HOSPITAL ;01750610014;STRADA COMUNALE DI MONGRENO 180;10132;TORINO ;TO;001272;011 8967111 ;WWW.GVMNET.IT;INFO@GRM.VMP.IT;5.1;Casa di cura privata accreditata;01;01;1984;;;;;;;;;;;;;;
2023;010;PIEMONTE;301;ASL CITTA' DI TORINO;301;010612;CASA DI CURA KOELLIKER OSPEDALINO;01090120013;CORSO FERRARIS GALILEO 255 ;10134;TORINO ;TO;001272;011 6184777 ;WWW.OSP-KOELLIKER.IT;DIREZIONE.SANITARIA@OSP-KOELLIKER.IT;5.1;Casa di cura privata accreditata;01;01;1988;;;;;;;;;;;;;;
2023;010;PIEMONTE;301;ASL CITTA' DI TORINO;301;010653;PROMEA S.P.A. ;08029290015;VIA MENABREA FEDERICO 14 ;10126;TORINO ;TO;001272;011 6677756 ;WWW.PROMEA.NET;INFO@PROMEA.NET;5.1;Casa di cura privata accreditata;01;01;2002;;;;;;;;;;;;;;
2023;010;PIEMONTE;301;ASL CITTA' DI TORINO;301;010655;CASA DI CURA CELLINI;10982360967;VIA CELLINI BENVENUTO 5;10126;TORINO ;TO;001272;011 30271 ;WWW.CLINICACELLINI.IT;CLINICA.CELLINI@CLINICACELLINI.IT;5.1;Casa di cura privata accreditata;05;05;2003;;;;;;;;;;;;;;
2023;010;PIEMONTE;301;ASL CITTA' DI TORINO;301;010662;MOD CENTRO MEDICO CHIRURGICO;06297590017;CORSO D'AZEGLIO MASSIMO 43 ;10126;TORINO ;TO;001272;011 6633692 ;;MODSRL@VIRGILIO.IT;5.2;Casa di cura privata non accreditata;26;04;2007;;;;;;;;;;;;;;
2023;010;PIEMONTE;301;ASL CITTA' DI TORINO;301;010664;LARC 2 S.R.L. ;10845030013;VIA FREIDOUR 1/B;10139;TORINO ;TO;001272;011 7719077 ;;INFO@GRUPPOLARC.IT;5.2;Casa di cura privata non accreditata;14;05;2004;;;;;;;;;;;;;;
2023;010;PIEMONTE;301;ASL CITTA' DI TORINO;301;010668;LARC SPA DAY SURGERY TIPO C;02226050017;CORSO VENEZIA 10/A;10155;TORINO ;TO;001272;011 2484067 ;;;5.1;Casa di cura privata accreditata;21;02;2018;;;;;;;;;;;;;;
2023;010;PIEMONTE;301;ASL CITTA' DI TORINO;301;010892;PRESIDIO SANITARIO GRADENIGO;10982360967;CORSO REGINA MARGHERITA 8;10153;TORINO ;TO;001272;011 19101010;WWW.GRADENIGO.IT;DIREZIONE.SANITARIA@GRADENIGO.IT;8;Istituto qualificato presidio della U.S.L.;01;01;1988;;;;;;;;;;;;;;
2023;010;PIEMONTE;301;ASL CITTA' DI TORINO;301;010893;PRESIDIO SANITARIO SAN CAMILLO ;06532810964;STRADA COMUNALE SANTA MARGHERITA 136;10100;TORINO ;TO;001272;011 8199438 ;;G.MANZO@H-SANCAMILLO.TO.IT;8;Istituto qualificato presidio della U.S.L.;01;04;1990;;;;;;;;;;;;;;
2023;010;PIEMONTE;301;ASL CITTA' DI TORINO;301;010897;PRESIDIO SANITARIO OSPEDALE COTTOLENGO;01538340017;VIA SAN GIUSEPPE BENEDETTO COTTOLENGO 9 ;10100;TORINO ;TO;001272;011 5294302 ;;DIR.SANITARIA@OSPEDALECOTTOLENGO.IT;8;Istituto qualificato presidio della U.S.L.;01;01;2007;;;;;;;;;;;;;;
2023;010;PIEMONTE;301;ASL CITTA' DI TORINO;301;010898;PRESIDIO MAJOR;02631650187;VIA SANTA GIULIA 60 ;10124;TORINO ;TO;001272;011 8151611 ;WWW.ICSMAUGERI.IT;DIREZIONE.TORINO@ICSMAUGERI.IT;8;Istituto qualificato presidio della U.S.L.;14;04;2009;;;;;;;;;;;;;;
2023;010;PIEMONTE;301;ASL CITTA' DI TORINO;301;010999;AUSILIATRICE DON GNOCCHI ;12520870150;VIALE SETTIMIO SEVERO 65 ;10131;TORINO ;TO;001272;011 6303311 ;;;8;Istituto qualificato presidio della U.S.L.;11;04;2018;;;;;;;;;;;;;;
2023;010;PIEMONTE;301;ASL CITTA' DI TORINO;908;010908;OSPEDALE MAURIZIANO UMBERTO I - TORINO;09059340019;LARGO TURATI FILIPPO 62;10128;TORINO ;TO;001272;011 5082210 ;WWW.MAURIZIANO.IT;ASO.ORDINEMAURIZIANO@POSTEMAILCERTIFICATA.IT;0;Azienda Ospedaliera;01;02;2005;;;;;;;;;;;;;;
2023;020;VALLE D`AOSTA ;101;AOSTA;101;020001;OSPEDALE REGIONALE UMBERTO PARINI;00177330073;VIALE GINEVRA 3;11100;AOSTA;AO;007003;01655431;www.ausl.vda.it;;1;Ospedale a gestione diretta;01;01;1988;;;;;;;;;;;;;;
2023;020;VALLE D`AOSTA ;101;AOSTA;101;020002;ISAV SPA;01082490077;Loc Breyan, 1;11010;SAINT-PIERRE;AO;007063;0165927011;www.istitutoclinicovda.it;info@icvda.it;5.1;Casa di cura privata accreditata;02;11;2009;;;;;;;;;;;;;;
2023;030;LOMBARDIA;321;ATS DELLA CITTA' METROPOLITANA DI MILANO;709;030067;OSPEDALE MAGGIORE DI LODI;09322180960;VIALE SAVOIA,1;26900;LODI ;LO;098031;0371371;WWW.ASST-LODI.IT;DIREZIONE.GENERALE@ASST-LODI.IT;1;Ospedale a gestione diretta;01;01;1984;;;;;;;;;;;;;;
2023;030;LOMBARDIA;321;ATS DELLA CITTA' METROPOLITANA DI MILANO;709;030079;OSPEDALE CIVICO - CODOGNO;09322180960;VIALE MARCONI 1;26845;CODOGNO;LO;098019;03774651;WWW.ASST-LODI.IT;DIRSAN.CODOGNO@ASST-LODI.IT;1;Ospedale a gestione diretta;01;01;1983;;;;;;;;;;;;;;
2023;030;LOMBARDIA;321;ATS DELLA CITTA' METROPOLITANA DI MILANO;709;030080;OSPEDALE ROSSI - CASALPUSTERLENGO;09322180960;VIA FLEMING 1 ;26841;CASALPUSTERLENGO;LO;098010;03779241;WWW.ASST-LODI.IT;DIRSAN.CASALE@ASST-LODI.IT;1;Ospedale a gestione diretta;01;01;1984;;;;;;;;;;;;;;
2023;030;LOMBARDIA;321;ATS DELLA CITTA' METROPOLITANA DI MILANO;709;030083;OSPEDALE DELMATI - SANT'ANGELO LODIGIANO;09322180960;STRADA PROVINCIALE 19 ;26866;SANT'ANGELO LODIGIANO ;LO;098050;03712511;WWW.ASST-LODI.IT;DIRSAN.SANTANGELO@ASST-LODI.IT;1;Ospedale a gestione diretta;01;01;1984;;;;;;;;;;;;;;
2023;030;LOMBARDIA;321;ATS DELLA CITTA' METROPOLITANA DI MILANO;709;030709;ASST DI LODI;09322180960;VIA FISSIRAGA N. 15 ;26900;LODI ;LO;098031;0371371;;;0;Azienda Ospedaliera;01;01;2016;;;;;;;;;;;;;;
2023;030;LOMBARDIA;321;ATS DELLA CITTA' METROPOLITANA DI MILANO;703;030056;PRESIDIO OSPED. V. BUZZI - MILANO;09319690963;VIA CASTELVETRO 32;20154;MILANO ;MI;015146;0257991 ;WWW.ASST-FBF-SACCO.IT;FLUSSI@ASST-FBT-SACCO.IT;1;Ospedale a gestione diretta;01;01;1995;;;;;;;;;;;;;;
2023;030;LOMBARDIA;321;ATS DELLA CITTA' METROPOLITANA DI MILANO;703;030057;OSPEDALE M. MELLONI - MILANO;09319690963;VIA MACEDONIO MELLONI 52 ;20129;MILANO ;MI;015146;0263633228;HTTPS://WWW.ASST-FBF-SACCO.IT/;DMP.MELLONI@ASST-FBF-SACCO.IT;1;Ospedale a gestione diretta;01;01;1984;;;;;;;;;;;;;;
2023;030;LOMBARDIA;321;ATS DELLA CITTA' METROPOLITANA DI MILANO;703;030703;ASST FATEBENEFRATELLI SACCO;09319690963;VIA G.B. GRASSI N. 74 ;20157;MILANO ;MI;015146;0239041 ;;;0;Azienda Ospedaliera;01;01;2016;;;;;;;;;;;;;;
2023;030;LOMBARDIA;321;ATS DELLA CITTA' METROPOLITANA DI MILANO;703;030910;OSPEDALE FATEBENEFRATELLI E OFTALMICO - ;09319690963;PIAZZA PRINCIPESSA CLOTILDE, 3 ;20121;MILANO ;MI;015146;0263631227;HTTPS://WWW.ASST-FBF-SACCO.IT/;DMP.FBF@ASST-FBF-SACCO.IT;1;Ospedale a gestione diretta;01;01;1995;;;;;;;;;;;;;;
2023;030;LOMBARDIA;321;ATS DELLA CITTA' METROPOLITANA DI MILANO;703;030916;OSPEDALE L. SACCO - MILANO ;09319690963;VIA GIOVAN BATTISTA GRASSI 74;20157;MILANO ;MI;015146;0239042366;WWW.ASST-FBF-SACCO.IT;FLUSSI@ASST-FBF-SACCO.IT;1;Ospedale a gestione diretta;01;01;1995;;;;;;;;;;;;;;
2023;030;LOMBARDIA;321;ATS DELLA CITTA' METROPOLITANA DI MILANO;701;030701;ASST GRANDE OSPEDALE METROPOLITANO NIGUA;09315660960;PIAZZA OSPEDALE MAGGIORE N. 3;20162;MILANO ;MI;015146;0264441 ;WWW.OSPEDALENIGUARDA.IT;INFO@OSPEDALENIGUARDA.IT;0;Azienda Ospedaliera;01;01;2016;;;;;;;;;;;;;;
2023;030;LOMBARDIA;321;ATS DELLA CITTA' METROPOLITANA DI MILANO;701;030913;OSPEDALE CA' GRANDA-NIGUARDA - MILANO ;09315660960;PIAZZA OSPEDALE MAGGIORE 3 ;20162;MILANO ;MI;015146;0264441 ;WWW.OSPEDALENIGUARDA.IT;INFO@OSPEDALENIGUARDA.IT;1;Ospedale a gestione diretta;01;01;1995;;;;;;;;;;;;;;
2023;030;LOMBARDIA;321;ATS DELLA CITTA' METROPOLITANA DI MILANO;708;030071;OSPEDALE S. MARIA DELLE STELLE MELZO;09320650964;VIA VOLONTARI DEL SANGUE, 5;20066;MELZO;MI;015142;02951221;;DIRSAN.MELZO@ASST-MELEGNANO-MARTESANA.IT;1;Ospedale a gestione diretta;01;01;1984;01;OSPEDALE S. MARIA DELLE STELLE MELZO;09320650964;VIA VOLONTARI DEL SANGUE, 5;20066;MELZO;MI;015142;02951221;;DIRSAN.MELZO@ASST-MELEGNANO-MARTESANA.IT;01;01;2015
2023;030;LOMBARDIA;321;ATS DELLA CITTA' METROPOLITANA DI MILANO;708;030071;OSPEDALE S. MARIA DELLE STELLE MELZO;09320650964;VIA VOLONTARI DEL SANGUE, 5;20066;MELZO;MI;015142;02951221;;DIRSAN.MELZO@ASST-MELEGNANO-MARTESANA.IT;1;Ospedale a gestione diretta;01;01;1984;02;OSPEDALE SERBELLONI - GORGONZOLA ;09320650964;VIA BELLINI, 5;20064;GORGONZOLA;MI;015108;02957071;;;01;01;2015
2023;030;LOMBARDIA;321;ATS DELLA CITTA' METROPOLITANA DI MILANO;708;030072;OSPEDALE DIVIZZOLO PREDABISSI;09320650964;VIA PANDINA 1 ;20070;VIZZOLO PREDABISSI;MI;015244;0298051 ;;DIRSAN.VIZZOLO@ASST-MELEGNANO-MARTESANA.IT;1;Ospedale a gestione diretta;01;01;1984;01;OSPEDALE DIVIZZOLO PREDABISSI;09320650964;VIA PANDINA 1 ;20070;VIZZOLO PREDABISSI;MI;015244;0298051 ;;DIRSAN.VIZZOLO@ASST-MELEGNANO-MARTESANA.IT;01;01;2015
2023;030;LOMBARDIA;321;ATS DELLA CITTA' METROPOLITANA DI MILANO;708;030072;OSPEDALE DIVIZZOLO PREDABISSI;09320650964;VIA PANDINA 1 ;20070;VIZZOLO PREDABISSI;MI;015244;0298051 ;;DIRSAN.VIZZOLO@ASST-MELEGNANO-MARTESANA.IT;1;Ospedale a gestione diretta;01;01;1984;02;OSPEDALE A. ZAPPATONI-CASSANO D'ADDA;09320650964;VIA QUINTINO DI VONA 41;20062;CASSANO D'ADDA;MI;015059;03633651;;DIRSAN.CASSANO@ASST-MELEGNANO-MARTESANA.IT;01;01;2015
2023;030;LOMBARDIA;321;ATS DELLA CITTA' METROPOLITANA DI MILANO;708;030085;OSPEDALE UBOLDO - CERNUSCO S/NAVIGLIO ;09320650964;VIA UBOLDO 21 ;20060;CERNUSCO SUL NAVIGLIO ;MI;015070;02923601;;DIRSAN3.CERNUSCO@ASST-MELEGNANO-MARTESANA.IT;1;Ospedale a gestione diretta;01;01;1984;01;OSPEDALE UBOLDO - CERNUSCO S/NAVIGLIO ;09320650964;VIA UBOLDO 21 ;20063;CERNUSCO SUL NAVIGLIO ;MI;015070;02923601;;DIRSAN3.CERNUSCO@ASST-MELEGNANO-MARTESANA.IT;01;01;2015
2023;030;LOMBARDIA;321;ATS DELLA CITTA' METROPOLITANA DI MILANO;708;030085;OSPEDALE UBOLDO - CERNUSCO S/NAVIGLIO ;09320650964;VIA UBOLDO 21 ;20060;CERNUSCO SUL NAVIGLIO ;MI;015070;02923601;;DIRSAN3.CERNUSCO@ASST-MELEGNANO-MARTESANA.IT;1;Ospedale a gestione diretta;01;01;1984;02;OSPEDALE CROTTA OLTROCCHI-VAPRIO D'ADDA ;09320650964;VIA DON MOLETTA 22;20069;VAPRIO D'ADDA ;MI;015230;02909351;;;01;01;2015
2023;030;LOMBARDIA;321;ATS DELLA CITTA' METROPOLITANA DI MILANO;708;030708;ASST MELEGNANO E DELLA MARTESANA ;09320650964;VIA PANDINA N. 1;20070;VIZZOLO PREDABISSI;MI;015244;0298051 ;;;0;Azienda Ospedaliera;01;01;2016;;;;;;;;;;;;;;
2023;030;LOMBARDIA;321;ATS DELLA CITTA' METROPOLITANA DI MILANO;707;030051;P.O.CITTA' DI SESTO S. GIOVANNI;09320420962;VIALE MATTEOTTI 83;20099;SESTO SAN GIOVANNI;MI;015209;0257999332;WWW.ASST-NORDMILANO.IT;CDG@ASST-NORDMILANO.IT;1;Ospedale a gestione diretta;01;01;2009;;;;;;;;;;;;;;
